split_seed,epsilon,N,check,pass,direct_value,majorant_value
20000617,0.15,8,inner_steps_per_stage,True,500,500
20000617,0.15,8,actual_update_count,True,2000,2000
20000617,0.15,8,init_w_norm,True,0.0,0.0
20000617,0.15,8,init_b,True,0.0,0.0
20000617,0.15,8,x_box,True,1.0,1.0
20000617,0.15,8,m_groups,True,5,5
20000617,0.15,8,eps_tol_k,True,0.0729,0.0729
20000617,0.15,8,mu_k,True,0.0175287447468009,0.0175287447468009
20000617,0.15,8,warm_start_from_N,True,,
20000617,0.15,16,bank_hash,True,96e1f057c4c655a8,96e1f057c4c655a8
20000617,0.15,16,bank_seed,True,20001394.0,20001394.0
20000617,0.15,16,inner_steps_per_stage,True,500,500
20000617,0.15,16,actual_update_count,True,2500,2500
20000617,0.15,16,init_w_norm,True,0.0,0.0
20000617,0.15,16,init_b,True,0.0,0.0
20000617,0.15,16,x_box,True,1.0,1.0
20000617,0.15,16,m_groups,True,5,5
20000617,0.15,16,eps_tol_k,True,0.06561,0.06561
20000617,0.15,16,mu_k,True,0.0118319027040906,0.0118319027040906
20000617,0.15,16,warm_start_from_N,True,,
20000617,0.15,64,bank_hash,True,920aaab13cb8a946,920aaab13cb8a946
20000617,0.15,64,bank_seed,True,20001394.0,20001394.0
20000617,0.15,64,inner_steps_per_stage,True,500,500
20000617,0.15,64,actual_update_count,True,3000,3000
20000617,0.15,64,init_w_norm,True,0.0,0.0
20000617,0.15,64,init_b,True,0.0,0.0
20000617,0.15,64,x_box,True,1.0,1.0
20000617,0.15,64,m_groups,True,5,5
20000617,0.15,64,eps_tol_k,True,0.059049,0.059049
20000617,0.15,64,mu_k,True,0.0070991416224543,0.0070991416224543
20000617,0.15,64,warm_start_from_N,True,16.0,16.0
20000617,0.15,256,bank_hash,True,69f71b3f62f3c269,69f71b3f62f3c269
20000617,0.15,256,bank_seed,True,20001394.0,20001394.0
20000617,0.15,256,inner_steps_per_stage,True,500,500
20000617,0.15,256,actual_update_count,True,3500,3500
20000617,0.15,256,init_w_norm,True,0.0,0.0
20000617,0.15,256,init_b,True,0.0,0.0
20000617,0.15,256,x_box,True,1.0,1.0
20000617,0.15,256,m_groups,True,5,5
20000617,0.15,256,eps_tol_k,True,0.0531441,0.0531441
20000617,0.15,256,mu_k,True,0.0047919205951566,0.0047919205951566
20000617,0.15,256,warm_start_from_N,True,64.0,64.0
20000617,0.25,1,bank_hash,True,5a0a324c3e3439e1,5a0a324c3e3439e1
20000617,0.25,1,bank_seed,True,20001394.0,20001394.0
20000617,0.25,1,inner_steps_per_stage,True,500,500
20000617,0.25,1,actual_update_count,True,500,500
20000617,0.25,1,init_w_norm,True,0.0,0.0
20000617,0.25,1,init_b,True,0.0,0.0
20000617,0.25,1,x_box,True,1.0,1.0
20000617,0.25,1,m_groups,True,5,5
20000617,0.25,1,eps_tol_k,True,0.1,0.1
20000617,0.25,1,mu_k,True,0.0721347520444481,0.0721347520444481
20000617,0.25,1,warm_start_from_N,True,,
20000617,0.25,2,bank_hash,True,706b07b14b3c7346,706b07b14b3c7346
20000617,0.25,2,bank_seed,True,20001394.0,20001394.0
20000617,0.25,2,inner_steps_per_stage,True,500,500
20000617,0.25,2,actual_update_count,True,1000,1000
20000617,0.25,2,init_w_norm,True,0.0,0.0
20000617,0.25,2,init_b,True,0.0,0.0
20000617,0.25,2,x_box,True,1.0,1.0
20000617,0.25,2,m_groups,True,5,5
20000617,0.25,2,eps_tol_k,True,0.09,0.09
20000617,0.25,2,mu_k,True,0.0649212768400033,0.0649212768400033
20000617,0.25,2,warm_start_from_N,True,,
20000617,0.25,4,bank_hash,True,6db226ef43ffce8e,6db226ef43ffce8e
20000617,0.25,4,bank_seed,True,20001394.0,20001394.0
20000617,0.25,4,inner_steps_per_stage,True,500,500
20000617,0.25,4,actual_update_count,True,1500,1500
20000617,0.25,4,init_w_norm,True,0.0,0.0
20000617,0.25,4,init_b,True,0.0,0.0
20000617,0.25,4,x_box,True,1.0,1.0
20000617,0.25,4,m_groups,True,5,5
20000617,0.25,4,eps_tol_k,True,0.081,0.081
20000617,0.25,4,mu_k,True,0.0292145745780015,0.0292145745780015
20000617,0.25,4,warm_start_from_N,True,,
20000617,0.25,8,bank_hash,True,949c5a75411ee148,949c5a75411ee148
20000617,0.25,8,bank_seed,True,20001394.0,20001394.0
20000617,0.25,8,inner_steps_per_stage,True,500,500
20000617,0.25,8,actual_update_count,True,2000,2000
20000617,0.25,8,init_w_norm,True,0.0,0.0
20000617,0.25,8,init_b,True,0.0,0.0
20000617,0.25,8,x_box,True,1.0,1.0
20000617,0.25,8,m_groups,True,5,5
20000617,0.25,8,eps_tol_k,True,0.0729,0.0729
20000617,0.25,8,mu_k,True,0.0175287447468009,0.0175287447468009
20000617,0.25,8,warm_start_from_N,True,,
20000617,0.25,16,bank_hash,True,1e532172506aedda,1e532172506aedda
20000617,0.25,16,bank_seed,True,20001394.0,20001394.0
20000617,0.25,16,inner_steps_per_stage,True,500,500
20000617,0.25,16,actual_update_count,True,2500,2500
20000617,0.25,16,init_w_norm,True,0.0,0.0
20000617,0.25,16,init_b,True,0.0,0.0
20000617,0.25,16,x_box,True,1.0,1.0
20000617,0.25,16,m_groups,True,5,5
20000617,0.25,16,eps_tol_k,True,0.06561,0.06561
20000617,0.25,16,mu_k,True,0.0118319027040906,0.0118319027040906
20000617,0.25,16,warm_start_from_N,True,,
20000617,0.25,64,bank_hash,True,cec752c084937782,cec752c084937782
20000617,0.25,64,bank_seed,True,20001394.0,20001394.0
20000617,0.25,64,inner_steps_per_stage,True,500,500
20000617,0.25,64,actual_update_count,True,3000,3000
20000617,0.25,64,init_w_norm,True,0.0,0.0
20000617,0.25,64,init_b,True,0.0,0.0
20000617,0.25,64,x_box,True,1.0,1.0
20000617,0.25,64,m_groups,True,5,5
20000617,0.25,64,eps_tol_k,True,0.059049,0.059049
20000617,0.25,64,mu_k,True,0.0070991416224543,0.0070991416224543
20000617,0.25,64,warm_start_from_N,True,16.0,16.0
20000617,0.25,256,bank_hash,True,0c734889896048ae,0c734889896048ae
20000617,0.25,256,bank_seed,True,20001394.0,20001394.0
20000617,0.25,256,inner_steps_per_stage,True,500,500
20000617,0.25,256,actual_update_count,True,3500,3500
20000617,0.25,256,init_w_norm,True,0.0,0.0
20000617,0.25,256,init_b,True,0.0,0.0
20000617,0.25,256,x_box,True,1.0,1.0
20000617,0.25,256,m_groups,True,5,5
20000617,0.25,256,eps_tol_k,True,0.0531441,0.0531441
20000617,0.25,256,mu_k,True,0.0047919205951566,0.0047919205951566
20000617,0.25,256,warm_start_from_N,True,64.0,64.0
20000617,0.35,1,bank_hash,True,0af9fb4f349ef63e,0af9fb4f349ef63e
20000617,0.35,1,bank_seed,True,20001394.0,20001394.0
20000617,0.35,1,inner_steps_per_stage,True,500,500
20000617,0.35,1,actual_update_count,True,500,500
20000617,0.35,1,init_w_norm,True,0.0,0.0
20000617,0.35,1,init_b,True,0.0,0.0
20000617,0.35,1,x_box,True,1.0,1.0
20000617,0.35,1,m_groups,True,5,5
20000617,0.35,1,eps_tol_k,True,0.1,0.1
20000617,0.35,1,mu_k,True,0.0721347520444481,0.0721347520444481
20000617,0.35,1,warm_start_from_N,True,,
20000617,0.35,2,bank_hash,True,93a35b6f4c5fc189,93a35b6f4c5fc189
20000617,0.35,2,bank_seed,True,20001394.0,20001394.0
20000617,0.35,2,inner_steps_per_stage,True,500,500
20000617,0.35,2,actual_update_count,True,1000,1000
20000617,0.35,2,init_w_norm,True,0.0,0.0
20000617,0.35,2,init_b,True,0.0,0.0
20000617,0.35,2,x_box,True,1.0,1.0
20000617,0.35,2,m_groups,True,5,5
20000617,0.35,2,eps_tol_k,True,0.09,0.09
20000617,0.35,2,mu_k,True,0.0649212768400033,0.0649212768400033
20000617,0.35,2,warm_start_from_N,True,,
20000617,0.35,4,bank_hash,True,88829f2e5f625759,88829f2e5f625759
20000617,0.35,4,bank_seed,True,20001394.0,20001394.0
20000617,0.35,4,inner_steps_per_stage,True,500,500
20000617,0.35,4,actual_update_count,True,1500,1500
20000617,0.35,4,init_w_norm,True,0.0,0.0
20000617,0.35,4,init_b,True,0.0,0.0
20000617,0.35,4,x_box,True,1.0,1.0
20000617,0.35,4,m_groups,True,5,5
20000617,0.35,4,eps_tol_k,True,0.081,0.081
20000617,0.35,4,mu_k,True,0.0292145745780015,0.0292145745780015
20000617,0.35,4,warm_start_from_N,True,,
20000617,0.35,8,bank_hash,True,e4a3f9a5f9416b2a,e4a3f9a5f9416b2a
20000617,0.35,8,bank_seed,True,20001394.0,20001394.0
20000617,0.35,8,inner_steps_per_stage,True,500,500
20000617,0.35,8,actual_update_count,True,2000,2000
20000617,0.35,8,init_w_norm,True,0.0,0.0
20000617,0.35,8,init_b,True,0.0,0.0
20000617,0.35,8,x_box,True,1.0,1.0
20000617,0.35,8,m_groups,True,5,5
20000617,0.35,8,eps_tol_k,True,0.0729,0.0729
20000617,0.35,8,mu_k,True,0.0175287447468009,0.0175287447468009
20000617,0.35,8,warm_start_from_N,True,,
20000617,0.35,16,bank_hash,True,beb4a9057ababe3e,beb4a9057ababe3e
20000617,0.35,16,bank_seed,True,20001394.0,20001394.0
20000617,0.35,16,inner_steps_per_stage,True,500,500
20000617,0.35,16,actual_update_count,True,2500,2500
20000617,0.35,16,init_w_norm,True,0.0,0.0
20000617,0.35,16,init_b,True,0.0,0.0
20000617,0.35,16,x_box,True,1.0,1.0
20000617,0.35,16,m_groups,True,5,5
20000617,0.35,16,eps_tol_k,True,0.06561,0.06561
20000617,0.35,16,mu_k,True,0.0118319027040906,0.0118319027040906
20000617,0.35,16,warm_start_from_N,True,,
20000617,0.35,64,bank_hash,True,1d54e7d1e99b6fce,1d54e7d1e99b6fce
20000617,0.35,64,bank_seed,True,20001394.0,20001394.0
20000617,0.35,64,inner_steps_per_stage,True,500,500
20000617,0.35,64,actual_update_count,True,3000,3000
20000617,0.35,64,init_w_norm,True,0.0,0.0
20000617,0.35,64,init_b,True,0.0,0.0
20000617,0.35,64,x_box,True,1.0,1.0
20000617,0.35,64,m_groups,True,5,5
20000617,0.35,64,eps_tol_k,True,0.059049,0.059049
20000617,0.35,64,mu_k,True,0.0070991416224543,0.0070991416224543
20000617,0.35,64,warm_start_from_N,True,16.0,16.0
20000617,0.35,256,bank_hash,True,9de380655078aaef,9de380655078aaef
20000617,0.35,256,bank_seed,True,20001394.0,20001394.0
20000617,0.35,256,inner_steps_per_stage,True,500,500
20000617,0.35,256,actual_update_count,True,3500,3500
20000617,0.35,256,init_w_norm,True,0.0,0.0
20000617,0.35,256,init_b,True,0.0,0.0
20000617,0.35,256,x_box,True,1.0,1.0
20000617,0.35,256,m_groups,True,5,5
20000617,0.35,256,eps_tol_k,True,0.0531441,0.0531441
20000617,0.35,256,mu_k,True,0.0047919205951566,0.0047919205951566
20000617,0.35,256,warm_start_from_N,True,64.0,64.0
20000618,0.15,1,bank_hash,True,2141710adbb0ef41,2141710adbb0ef41
20000618,0.15,1,bank_seed,True,20001395.0,20001395.0
20000618,0.15,1,inner_steps_per_stage,True,500,500
20000618,0.15,1,actual_update_count,True,500,500
20000618,0.15,1,init_w_norm,True,0.0,0.0
20000618,0.15,1,init_b,True,0.0,0.0
20000618,0.15,1,x_box,True,1.0,1.0
20000618,0.15,1,m_groups,True,5,5
20000618,0.15,1,eps_tol_k,True,0.1,0.1
20000618,0.15,1,mu_k,True,0.0721347520444481,0.0721347520444481
20000618,0.15,1,warm_start_from_N,True,,
20000618,0.15,2,bank_hash,True,cd716bda859ed508,cd716bda859ed508
20000618,0.15,2,bank_seed,True,20001395.0,20001395.0
20000618,0.15,2,inner_steps_per_stage,True,500,500
20000618,0.15,2,actual_update_count,True,1000,1000
20000618,0.15,2,init_w_norm,True,0.0,0.0
20000618,0.15,2,init_b,True,0.0,0.0
20000618,0.15,2,x_box,True,1.0,1.0
20000618,0.15,2,m_groups,True,5,5
20000618,0.15,2,eps_tol_k,True,0.09,0.09
20000618,0.15,2,mu_k,True,0.0649212768400033,0.0649212768400033
20000618,0.15,2,warm_start_from_N,True,,
20000618,0.15,4,bank_hash,True,70841cec5a80e2da,70841cec5a80e2da
20000618,0.15,4,bank_seed,True,20001395.0,20001395.0
20000618,0.15,4,inner_steps_per_stage,True,500,500
20000618,0.15,4,actual_update_count,True,1500,1500
20000618,0.15,4,init_w_norm,True,0.0,0.0
20000618,0.15,4,init_b,True,0.0,0.0
20000618,0.15,4,x_box,True,1.0,1.0
20000618,0.15,4,m_groups,True,5,5
20000618,0.15,4,eps_tol_k,True,0.081,0.081
20000618,0.15,4,mu_k,True,0.0292145745780015,0.0292145745780015
20000618,0.15,4,warm_start_from_N,True,,
20000618,0.15,8,bank_hash,True,c9c4ac98baa194a0,c9c4ac98baa194a0
20000618,0.15,8,bank_seed,True,20001395.0,20001395.0
20000618,0.15,8,inner_steps_per_stage,True,500,500
20000618,0.15,8,actual_update_count,True,2000,2000
20000618,0.15,8,init_w_norm,True,0.0,0.0
20000618,0.15,8,init_b,True,0.0,0.0
20000618,0.15,8,x_box,True,1.0,1.0
20000618,0.15,8,m_groups,True,5,5
20000618,0.15,8,eps_tol_k,True,0.0729,0.0729
20000618,0.15,8,mu_k,True,0.0175287447468009,0.0175287447468009
20000618,0.15,8,warm_start_from_N,True,,
20000618,0.15,16,bank_hash,True,af7a4aea0a351df1,af7a4aea0a351df1
20000618,0.15,16,bank_seed,True,20001395.0,20001395.0
20000618,0.15,16,inner_steps_per_stage,True,500,500
20000618,0.15,16,actual_update_count,True,2500,2500
20000618,0.15,16,init_w_norm,True,0.0,0.0
20000618,0.15,16,init_b,True,0.0,0.0
20000618,0.15,16,x_box,True,1.0,1.0
20000618,0.15,16,m_groups,True,5,5
20000618,0.15,16,eps_tol_k,True,0.06561,0.06561
20000618,0.15,16,mu_k,True,0.0118319027040906,0.0118319027040906
20000618,0.15,16,warm_start_from_N,True,,
20000618,0.15,64,bank_hash,True,80f913eb7187bf34,80f913eb7187bf34
20000618,0.15,64,bank_seed,True,20001395.0,20001395.0
20000618,0.15,64,inner_steps_per_stage,True,500,500
20000618,0.15,64,actual_update_count,True,3000,3000
20000618,0.15,64,init_w_norm,True,0.0,0.0
20000618,0.15,64,init_b,True,0.0,0.0
20000618,0.15,64,x_box,True,1.0,1.0
20000618,0.15,64,m_groups,True,5,5
20000618,0.15,64,eps_tol_k,True,0.059049,0.059049
20000618,0.15,64,mu_k,True,0.0070991416224543,0.0070991416224543
20000618,0.15,64,warm_start_from_N,True,16.0,16.0
20000618,0.15,256,bank_hash,True,c8114edbe85cb97b,c8114edbe85cb97b
20000618,0.15,256,bank_seed,True,20001395.0,20001395.0
20000618,0.15,256,inner_steps_per_stage,True,500,500
20000618,0.15,256,actual_update_count,True,3500,3500
20000618,0.15,256,init_w_norm,True,0.0,0.0
20000618,0.15,256,init_b,True,0.0,0.0
20000618,0.15,256,x_box,True,1.0,1.0
20000618,0.15,256,m_groups,True,5,5
20000618,0.15,256,eps_tol_k,True,0.0531441,0.0531441
20000618,0.15,256,mu_k,True,0.0047919205951566,0.0047919205951566
20000618,0.15,256,warm_start_from_N,True,64.0,64.0
20000618,0.25,1,bank_hash,True,36560452feee29c3,36560452feee29c3
20000618,0.25,1,bank_seed,True,20001395.0,20001395.0
20000618,0.25,1,inner_steps_per_stage,True,500,500
20000618,0.25,1,actual_update_count,True,500,500
20000618,0.25,1,init_w_norm,True,0.0,0.0
20000618,0.25,1,init_b,True,0.0,0.0
20000618,0.25,1,x_box,True,1.0,1.0
20000618,0.25,1,m_groups,True,5,5
20000618,0.25,1,eps_tol_k,True,0.1,0.1
20000618,0.25,1,mu_k,True,0.0721347520444481,0.0721347520444481
20000618,0.25,1,warm_start_from_N,True,,
20000618,0.25,2,bank_hash,True,a56d92024393737b,a56d92024393737b
20000618,0.25,2,bank_seed,True,20001395.0,20001395.0
20000618,0.25,2,inner_steps_per_stage,True,500,500
20000618,0.25,2,actual_update_count,True,1000,1000
20000618,0.25,2,init_w_norm,True,0.0,0.0
20000618,0.25,2,init_b,True,0.0,0.0
20000618,0.25,2,x_box,True,1.0,1.0
20000618,0.25,2,m_groups,True,5,5
20000618,0.25,2,eps_tol_k,True,0.09,0.09
20000618,0.25,2,mu_k,True,0.0649212768400033,0.0649212768400033
20000618,0.25,2,warm_start_from_N,True,,
20000618,0.25,4,bank_hash,True,727f5e7d307541d3,727f5e7d307541d3
20000618,0.25,4,bank_seed,True,20001395.0,20001395.0
20000618,0.25,4,inner_steps_per_stage,True,500,500
20000618,0.25,4,actual_update_count,True,1500,1500
20000618,0.25,4,init_w_norm,True,0.0,0.0
20000618,0.25,4,init_b,True,0.0,0.0
20000618,0.25,4,x_box,True,1.0,1.0
20000618,0.25,4,m_groups,True,5,5
20000618,0.25,4,eps_tol_k,True,0.081,0.081
20000618,0.25,4,mu_k,True,0.0292145745780015,0.0292145745780015
20000618,0.25,4,warm_start_from_N,True,,
20000618,0.25,8,bank_hash,True,ccd0f8218d928b66,ccd0f8218d928b66
20000618,0.25,8,bank_seed,True,20001395.0,20001395.0
20000618,0.25,8,inner_steps_per_stage,True,500,500
20000618,0.25,8,actual_update_count,True,2000,2000
20000618,0.25,8,init_w_norm,True,0.0,0.0
20000618,0.25,8,init_b,True,0.0,0.0
20000618,0.25,8,x_box,True,1.0,1.0
20000618,0.25,8,m_groups,True,5,5
20000618,0.25,8,eps_tol_k,True,0.0729,0.0729
20000618,0.25,8,mu_k,True,0.0175287447468009,0.0175287447468009
20000618,0.25,8,warm_start_from_N,True,,
20000618,0.25,16,bank_hash,True,826a1b03c72605c9,826a1b03c72605c9
20000618,0.25,16,bank_seed,True,20001395.0,20001395.0
20000618,0.25,16,inner_steps_per_stage,True,500,500
20000618,0.25,16,actual_update_count,True,2500,2500
20000618,0.25,16,init_w_norm,True,0.0,0.0
20000618,0.25,16,init_b,True,0.0,0.0
20000618,0.25,16,x_box,True,1.0,1.0
20000618,0.25,16,m_groups,True,5,5
20000618,0.25,16,eps_tol_k,True,0.06561,0.06561
20000618,0.25,16,mu_k,True,0.0118319027040906,0.0118319027040906
20000618,0.25,16,warm_start_from_N,True,,
20000618,0.25,64,bank_hash,True,092217ee5b5195df,092217ee5b5195df
20000618,0.25,64,bank_seed,True,20001395.0,20001395.0
20000618,0.25,64,inner_steps_per_stage,True,500,500
20000618,0.25,64,actual_update_count,True,3000,3000
20000618,0.25,64,init_w_norm,True,0.0,0.0
20000618,0.25,64,init_b,True,0.0,0.0
20000618,0.25,64,x_box,True,1.0,1.0
20000618,0.25,64,m_groups,True,5,5
20000618,0.25,64,eps_tol_k,True,0.059049,0.059049
20000618,0.25,64,mu_k,True,0.0070991416224543,0.0070991416224543
20000618,0.25,64,warm_start_from_N,True,16.0,16.0
20000618,0.25,256,bank_hash,True,d6622789d8b3e327,d6622789d8b3e327
20000618,0.25,256,bank_seed,True,20001395.0,20001395.0
20000618,0.25,256,inner_steps_per_stage,True,500,500
20000618,0.25,256,actual_update_count,True,3500,3500
20000618,0.25,256,init_w_norm,True,0.0,0.0
20000618,0.25,256,init_b,True,0.0,0.0
20000618,0.25,256,x_box,True,1.0,1.0
20000618,0.25,256,m_groups,True,5,5
20000618,0.25,256,eps_tol_k,True,0.0531441,0.0531441
20000618,0.25,256,mu_k,True,0.0047919205951566,0.0047919205951566
20000618,0.25,256,warm_start_from_N,True,64.0,64.0
20000618,0.35,1,bank_hash,True,7f4d55bda5e4292d,7f4d55bda5e4292d
20000618,0.35,1,bank_seed,True,20001395.0,20001395.0
20000618,0.35,1,inner_steps_per_stage,True,500,500
20000618,0.35,1,actual_update_count,True,500,500
20000618,0.35,1,init_w_norm,True,0.0,0.0
20000618,0.35,1,init_b,True,0.0,0.0
20000618,0.35,1,x_box,True,1.0,1.0
20000618,0.35,1,m_groups,True,5,5
20000618,0.35,1,eps_tol_k,True,0.1,0.1
20000618,0.35,1,mu_k,True,0.0721347520444481,0.0721347520444481
20000618,0.35,1,warm_start_from_N,True,,
20000618,0.35,2,bank_hash,True,5de52aa7bc4cb145,5de52aa7bc4cb145
20000618,0.35,2,bank_seed,True,20001395.0,20001395.0
20000618,0.35,2,inner_steps_per_stage,True,500,500
20000618,0.35,2,actual_update_count,True,1000,1000
20000618,0.35,2,init_w_norm,True,0.0,0.0
20000618,0.35,2,init_b,True,0.0,0.0
20000618,0.35,2,x_box,True,1.0,1.0
20000618,0.35,2,m_groups,True,5,5
20000618,0.35,2,eps_tol_k,True,0.09,0.09
20000618,0.35,2,mu_k,True,0.0649212768400033,0.0649212768400033
20000618,0.35,2,warm_start_from_N,True,,
20000618,0.35,4,bank_hash,True,0f68d09ff6706a2b,0f68d09ff6706a2b
20000618,0.35,4,bank_seed,True,20001395.0,20001395.0
20000618,0.35,4,inner_steps_per_stage,True,500,500
20000618,0.35,4,actual_update_count,True,1500,1500
20000618,0.35,4,init_w_norm,True,0.0,0.0
20000618,0.35,4,init_b,True,0.0,0.0
20000618,0.35,4,x_box,True,1.0,1.0
20000618,0.35,4,m_groups,True,5,5
20000618,0.35,4,eps_tol_k,True,0.081,0.081
20000618,0.35,4,mu_k,True,0.0292145745780015,0.0292145745780015
20000618,0.35,4,warm_start_from_N,True,,
20000618,0.35,8,bank_hash,True,6b0851d8fbc6a2a5,6b0851d8fbc6a2a5
20000618,0.35,8,bank_seed,True,20001395.0,20001395.0
20000618,0.35,8,inner_steps_per_stage,True,500,500
20000618,0.35,8,actual_update_count,True,2000,2000
20000618,0.35,8,init_w_norm,True,0.0,0.0
20000618,0.35,8,init_b,True,0.0,0.0
20000618,0.35,8,x_box,True,1.0,1.0
20000618,0.35,8,m_groups,True,5,5
20000618,0.35,8,eps_tol_k,True,0.0729,0.0729
20000618,0.35,8,mu_k,True,0.0175287447468009,0.0175287447468009
20000618,0.35,8,warm_start_from_N,True,,
20000618,0.35,16,bank_hash,True,4776221eab65a310,4776221eab65a310
20000618,0.35,16,bank_seed,True,20001395.0,20001395.0
20000618,0.35,16,inner_steps_per_stage,True,500,500
20000618,0.35,16,actual_update_count,True,2500,2500
20000618,0.35,16,init_w_norm,True,0.0,0.0
20000618,0.35,16,init_b,True,0.0,0.0
20000618,0.35,16,x_box,True,1.0,1.0
20000618,0.35,16,m_groups,True,5,5
20000618,0.35,16,eps_tol_k,True,0.06561,0.06561
20000618,0.35,16,mu_k,True,0.0118319027040906,0.0118319027040906
20000618,0.35,16,warm_start_from_N,True,,
20000618,0.35,64,bank_hash,True,26745432cc6d0839,26745432cc6d0839
20000618,0.35,64,bank_seed,True,20001395.0,20001395.0
20000618,0.35,64,inner_steps_per_stage,True,500,500
20000618,0.35,64,actual_update_count,True,3000,3000
20000618,0.35,64,init_w_norm,True,0.0,0.0
20000618,0.35,64,init_b,True,0.0,0.0
20000618,0.35,64,x_box,True,1.0,1.0
20000618,0.35,64,m_groups,True,5,5
20000618,0.35,64,eps_tol_k,True,0.059049,0.059049
20000618,0.35,64,mu_k,True,0.0070991416224543,0.0070991416224543
20000618,0.35,64,warm_start_from_N,True,16.0,16.0
20000618,0.35,256,bank_hash,True,a4690a8fc66f0f19,a4690a8fc66f0f19
20000618,0.35,256,bank_seed,True,20001395.0,20001395.0
20000618,0.35,256,inner_steps_per_stage,True,500,500
20000618,0.35,256,actual_update_count,True,3500,3500
20000618,0.35,256,init_w_norm,True,0.0,0.0
20000618,0.35,256,init_b,True,0.0,0.0
20000618,0.35,256,x_box,True,1.0,1.0
20000618,0.35,256,m_groups,True,5,5
20000618,0.35,256,eps_tol_k,True,0.0531441,0.0531441
20000618,0.35,256,mu_k,True,0.0047919205951566,0.0047919205951566
20000618,0.35,256,warm_start_from_N,True,64.0,64.0
